timestamp,value,gesture
1764019485.0331476,454.0,round
1764019549.596066,994.0,round
1764099148.5414145,422.0,round
1764099478.043729,873.0,up_down
1764099501.283888,1023.0,up_down
1764099512.7271447,799.0,up_down
1764020207.514963,701.0,shoot
1764099141.3674738,181.0,round
1764020117.3923054,758.0,up_down
1764019534.5128307,686.0,round
1764019472.3942778,749.0,round
1764020226.5434628,439.0,shoot
1764099495.665095,1002.0,up_down
1764020111.2091098,754.0,up_down
1764099413.6578305,156.0,shoot
1764099103.05689,736.0,round
1764019487.7704077,611.0,round
1764099478.5352905,0.0,up_down
1764099404.621927,215.0,shoot
1764099113.867432,577.0,round
1764019478.3640034,0.0,round
1764019478.1710207,281.0,round
1764019505.3738766,1023.0,round
1764020143.3833797,649.0,up_down
1764099517.8849847,456.0,up_down
1764099372.3735857,561.0,shoot
1764019520.8130193,41.0,round
1764019502.3593524,449.0,round
1764099399.9315228,724.0,shoot
1764099379.594445,306.0,shoot
1764020211.5143485,452.0,shoot
1764019472.1919763,295.0,round
1764020117.0509727,464.0,up_down
1764019542.9028814,642.0,round
1764019475.949198,23.0,round
1764020102.323942,531.0,up_down
1764020233.933279,839.0,shoot
1764020221.877332,756.0,shoot
1764019494.306495,906.0,round
1764099109.592687,721.0,round
1764099372.088657,271.0,shoot
1764020106.3150222,619.0,up_down
1764099116.760229,363.0,round
1764099393.3451333,285.0,shoot
1764099138.141902,343.0,round
1764099121.8482895,221.0,round
1764019479.290261,653.0,round
1764020107.2634094,586.0,up_down
1764099137.0286076,762.0,round
1764099380.6830628,524.0,shoot
1764019505.9001818,669.0,round
1764020199.8573503,0.0,shoot
1764019537.388634,0.0,round
1764020201.4033575,507.0,shoot
1764020148.2368765,554.0,up_down
1764020140.8165245,471.0,up_down
1764019519.5223114,205.0,round
1764099125.9972277,581.0,round
1764099105.283152,751.0,round
1764019510.0647647,264.0,round
1764099495.744758,1020.0,up_down
1764019499.009273,197.0,round
1764020228.4799075,537.0,shoot
1764099504.3284109,78.0,up_down
1764099469.1961834,958.0,up_down
1764019491.1463852,388.0,round
1764099398.386683,640.0,shoot
1764099494.5998502,244.0,up_down
1764019518.356014,260.0,round
1764019482.390666,519.0,round
1764020215.3163233,681.0,shoot
1764099386.0926538,763.0,shoot
1764099139.721063,477.0,round
1764099386.7666311,488.0,shoot
1764099143.8823004,686.0,round
1764019511.0384426,347.0,round
1764099378.966458,771.0,shoot
1764099377.6045256,335.0,shoot
1764020117.4283605,807.0,up_down
1764020145.4296238,531.0,up_down
1764099417.817055,686.0,shoot
1764020211.035199,658.0,shoot
1764020122.9101858,736.0,up_down
1764019546.6734164,495.0,round
1764020103.7924333,526.0,up_down
1764019501.0269475,9.0,round
1764020110.867481,547.0,up_down
1764099471.4328296,87.0,up_down
1764099479.3830802,1023.0,up_down
1764019477.834694,310.0,round
1764099462.0617638,661.0,up_down
1764099512.1942,98.0,up_down
1764019501.9332595,472.0,round
1764099470.2202508,1023.0,up_down
1764099361.646969,624.0,shoot
1764019540.193756,56.0,round
1764019499.6567929,245.0,round
1764099373.893015,765.0,shoot
1764099479.7509286,0.0,up_down
1764099389.139128,487.0,shoot
1764099356.936318,566.0,shoot
1764099412.919025,371.0,shoot
1764099505.3632646,38.0,up_down
1764099127.7263114,409.0,round
1764020142.0989487,462.0,up_down
1764020113.0652728,506.0,up_down
1764019492.2279377,316.0,round
1764099491.273948,340.0,up_down
1764099412.4572709,502.0,shoot
1764020238.4644878,673.0,shoot
1764099415.9563391,577.0,shoot
1764020194.9831698,640.0,shoot
1764020119.9200091,489.0,up_down
1764019505.4511857,897.0,round
1764099470.9432647,695.0,up_down
1764019485.973666,1.0,round
1764019555.5754268,343.0,round
1764099108.7426956,325.0,round
1764019482.680406,339.0,round
1764019483.9609177,136.0,round
1764019520.166703,749.0,round
1764099464.6635306,447.0,up_down
1764020108.81511,514.0,up_down
1764099385.781915,395.0,shoot
1764099399.52296,299.0,shoot
1764099461.8466394,479.0,up_down
1764020133.4428525,407.0,up_down
1764020199.1708782,497.0,shoot
1764019536.15916,42.0,round
1764020109.9504824,563.0,up_down
1764099474.0643678,1023.0,up_down
1764019541.197767,487.0,round
1764099412.759302,213.0,shoot
1764019493.940348,361.0,round
1764099127.4514697,693.0,round
1764019509.6222355,534.0,round
1764099139.4571736,752.0,round
1764099102.3707926,454.0,round
1764099505.6014977,529.0,up_down
1764099133.497579,366.0,round
1764019473.853082,1023.0,round
1764099144.0286565,636.0,round
1764099117.70797,649.0,round
1764019529.8967924,202.0,round
1764099502.7024374,864.0,up_down
1764020209.9688148,245.0,shoot
1764099373.136738,397.0,shoot
1764020241.9488437,565.0,shoot
1764020243.4903524,677.0,shoot
1764019473.9534986,1023.0,round
1764099520.220498,558.0,up_down
1764099110.1312013,255.0,round
1764099390.6519775,336.0,shoot
1764020198.4092407,619.0,shoot
1764099488.755481,0.0,up_down
1764099477.462832,1023.0,up_down
1764099465.4174807,812.0,up_down
1764019546.3916562,221.0,round
1764020107.7594695,550.0,up_down
1764099146.5115883,697.0,round
1764020143.6262617,540.0,up_down
1764099377.5203214,337.0,shoot
1764099486.3050735,541.0,up_down
1764020146.2274113,523.0,up_down
1764099133.764572,731.0,round
1764099462.11915,606.0,up_down
1764019538.524286,173.0,round
1764099398.5808232,173.0,shoot
1764020148.1632187,569.0,up_down
1764020116.587891,489.0,up_down
1764020233.943076,738.0,shoot
1764020215.205528,549.0,shoot
1764099491.8825812,1023.0,up_down
1764020115.7843552,538.0,up_down
1764099393.6204536,638.0,shoot
1764019490.6020672,413.0,round
1764019507.3754444,86.0,round
1764099124.5445752,537.0,round
1764019488.255438,382.0,round
1764019489.1570077,575.0,round
1764099465.6101916,687.0,up_down
1764099405.270851,616.0,shoot
1764019553.0569532,182.0,round
1764019556.6061635,444.0,round
1764099467.200774,862.0,up_down
1764099146.3978117,569.0,round
1764099360.2739928,377.0,shoot
1764019479.1583576,677.0,round
1764099500.6420617,233.0,up_down
1764019508.9129145,1.0,round
1764019509.710862,685.0,round
1764020144.4853072,461.0,up_down
1764099120.0618813,696.0,round
1764020196.724693,628.0,shoot
1764099372.1609,163.0,shoot
1764099505.208928,0.0,up_down
1764099512.9181857,0.0,up_down
1764099488.370189,789.0,up_down
1764099389.4463866,575.0,shoot
1764019545.7393107,263.0,round
1764099381.8596778,546.0,shoot
1764019546.2569046,132.0,round
1764020242.1712563,374.0,shoot
1764099366.6735375,553.0,shoot
1764020115.5648956,545.0,up_down
1764020118.977764,452.0,up_down
1764020206.7691374,0.0,shoot
1764019509.4275603,738.0,round
1764099117.0670288,235.0,round
1764019550.083828,0.0,round
1764020143.997187,581.0,up_down
1764099509.6265135,0.0,up_down
1764099494.208352,485.0,up_down
1764019492.3724267,358.0,round
1764019521.340545,750.0,round
1764019504.8533611,69.0,round
1764099474.5055106,422.0,up_down
1764019473.039368,621.0,round
1764099509.1148956,1014.0,up_down
1764019554.438245,1023.0,round
1764019504.0872664,471.0,round
1764020104.9129667,598.0,up_down
1764099410.9030654,680.0,shoot
1764020229.1243637,572.0,shoot
1764099140.41605,622.0,round
1764099397.2351542,541.0,shoot
1764019553.2547674,490.0,round
1764020214.6751437,781.0,shoot
1764020235.4329505,693.0,shoot
1764020244.0100274,733.0,shoot
1764019553.5778494,950.0,round
1764099148.8084917,506.0,round
1764099111.7160635,584.0,round
1764019504.7445705,354.0,round
1764020238.8909712,551.0,shoot
1764020195.1745622,447.0,shoot
1764099366.612251,589.0,shoot
1764099132.8285606,406.0,round
1764019506.608332,958.0,round
1764099135.250281,667.0,round
1764019546.0691102,947.0,round
1764099418.39508,579.0,shoot
1764099376.0607774,762.0,shoot
1764020195.93989,0.0,shoot
1764020201.6301084,667.0,shoot
1764020227.0521383,694.0,shoot
1764019538.4129727,498.0,round
1764019555.683857,517.0,round
1764019474.4499469,544.0,round
1764019502.2359238,0.0,round
1764020228.9433749,382.0,shoot
1764099513.9974563,1.0,up_down
1764099119.7698264,518.0,round
1764019534.00779,248.0,round
1764019542.765999,88.0,round
1764099128.199729,656.0,round
1764099462.1329112,390.0,up_down
1764020212.142629,608.0,shoot
1764020140.8084748,524.0,up_down
1764020116.5818462,495.0,up_down
1764020134.896085,532.0,up_down
1764099514.7447357,140.0,up_down
1764099395.5916307,113.0,shoot
1764099500.002794,342.0,up_down
1764020095.521153,688.0,up_down
1764019533.5292182,525.0,round
1764099509.7829063,429.0,up_down
1764020145.848447,639.0,up_down
1764099479.5378978,0.0,up_down
1764019529.7502215,285.0,round
1764019499.1843903,564.0,round
1764099501.6505034,0.0,up_down
1764099511.4058,334.0,up_down
1764020217.4389966,278.0,shoot
1764019531.0409572,314.0,round
1764099141.417874,590.0,round
1764020109.6855958,519.0,up_down
1764019544.9574833,335.0,round
1764099147.9360218,626.0,round
1764099388.2825243,472.0,shoot
1764099375.599121,430.0,shoot
1764099133.0789697,655.0,round
1764099365.276191,386.0,shoot
1764099102.368845,337.0,round
1764099416.4082918,506.0,shoot
1764099365.847441,596.0,shoot
1764099151.5745192,377.0,round
1764099397.661006,272.0,shoot
1764019519.1925852,1023.0,round
1764099370.9767275,362.0,shoot
1764099395.2503726,448.0,shoot
1764099496.8646913,0.0,up_down
1764099132.5185792,502.0,round
1764099382.6526043,502.0,shoot
1764020243.852369,563.0,shoot
1764019533.3965518,637.0,round
1764019496.441152,330.0,round
1764020228.9472954,434.0,shoot
1764099477.7798755,0.0,up_down
1764020102.2571683,542.0,up_down
1764099398.212624,658.0,shoot
1764019547.4495952,211.0,round
1764099415.5606668,595.0,shoot
1764099466.9059458,71.0,up_down
1764019546.2237575,417.0,round
1764020230.053269,721.0,shoot
1764019528.666845,490.0,round
1764099137.988137,509.0,round
1764020125.5126853,410.0,up_down
1764099119.4411678,234.0,round
1764099479.7667265,0.0,up_down
1764020243.403016,704.0,shoot
1764020226.6255429,317.0,shoot
1764099386.4303415,327.0,shoot
1764099359.2317512,503.0,shoot
1764099395.298053,689.0,shoot
1764099414.17959,563.0,shoot
1764019545.1093743,99.0,round
1764099103.413465,293.0,round
1764019488.521387,683.0,round
1764020107.166563,602.0,up_down
1764099413.8013222,265.0,shoot
1764099124.8961682,437.0,round
1764019519.1238997,921.0,round
1764019482.710919,482.0,round
1764099414.599105,414.0,shoot
1764020231.3903627,705.0,shoot
1764099390.8736534,615.0,shoot
1764099113.0207882,562.0,round
1764099514.594874,96.0,up_down
1764099144.4931123,243.0,round
1764020247.1951296,664.0,shoot
1764099382.003455,741.0,shoot
1764099109.800351,615.0,round
1764019510.8468883,0.0,round
1764020221.958994,95.0,shoot
1764099519.9167616,627.0,up_down
1764099486.8492775,0.0,up_down
1764019554.922631,743.0,round
1764020239.2720714,668.0,shoot
1764099417.968111,417.0,shoot
1764020099.17588,523.0,up_down
1764020235.7590337,576.0,shoot
1764020228.6718872,731.0,shoot
1764020143.906952,515.0,up_down
1764099484.511152,719.0,up_down
1764019529.362047,1023.0,round
1764020103.189361,504.0,up_down
1764099511.232554,52.0,up_down
1764019525.504732,1023.0,round
1764099388.2072854,554.0,shoot
1764099394.5734997,292.0,shoot
1764099124.6908562,403.0,round
1764099491.6101043,261.0,up_down
1764099135.635573,420.0,round
1764099489.0610557,755.0,up_down
1764099382.37543,327.0,shoot
1764020105.164572,634.0,up_down
1764019530.7750206,1.0,round
1764099477.156452,572.0,up_down
1764099392.7660146,615.0,shoot
1764099510.4964046,100.0,up_down
1764099134.477836,230.0,round
1764099492.5462415,530.0,up_down
1764099516.1075847,797.0,up_down
1764099383.3861935,542.0,shoot
1764019531.6635342,552.0,round
1764099510.9281106,843.0,up_down
1764099465.5673754,1023.0,up_down
1764099487.88031,180.0,up_down
1764099416.5595026,648.0,shoot
1764099415.2523518,658.0,shoot
1764019548.7827363,627.0,round
1764019485.3244076,611.0,round
1764020098.3260567,713.0,up_down
1764019554.1764953,153.0,round
1764099147.0934265,646.0,round
1764020107.6638734,557.0,up_down
1764020098.9787023,609.0,up_down
1764099104.3603864,743.0,round
1764099405.887387,355.0,shoot
1764099368.6483908,754.0,shoot
1764099141.5252523,628.0,round
1764099126.2221117,219.0,round
1764099469.0893643,633.0,up_down
1764020153.7154467,547.0,up_down
1764020234.8594358,254.0,shoot
1764019534.2077715,772.0,round
1764099139.395613,738.0,round
1764020148.1950648,585.0,up_down
1764020220.658015,508.0,shoot
1764099112.2785172,648.0,round
1764019514.9072409,1023.0,round
1764099365.2101862,262.0,shoot
1764099145.0138686,526.0,round
1764099518.7235923,422.0,up_down
1764020128.0026932,574.0,up_down
1764099363.7689254,611.0,shoot
1764020245.5607984,752.0,shoot
1764019518.606887,465.0,round
1764019526.8108568,1023.0,round
1764099480.0219016,988.0,up_down
1764019480.0412488,910.0,round
1764099387.324114,387.0,shoot
1764099135.9870994,711.0,round
1764019508.178952,227.0,round
1764099102.370546,562.0,round
1764020219.7517464,396.0,shoot
1764099399.0598474,592.0,shoot
1764099409.1457005,820.0,shoot
1764099387.334898,568.0,shoot
1764019473.7550504,1023.0,round
1764019527.7220387,402.0,round
1764019552.726908,512.0,round
1764020226.8601887,568.0,shoot
1764099497.1533494,400.0,up_down
1764099510.4233725,0.0,up_down
1764020099.267909,480.0,up_down
1764020245.451471,786.0,shoot
1764019483.223871,394.0,round
1764020219.6629243,859.0,shoot
1764020226.6275582,302.0,shoot
1764020230.481465,381.0,shoot
1764099484.1769793,241.0,up_down
1764099151.699931,533.0,round
1764019540.9211984,173.0,round
1764099472.5216117,0.0,up_down
1764020111.3802588,562.0,up_down
1764020136.2596004,601.0,up_down
1764020201.3873794,511.0,shoot
1764019535.249155,879.0,round
1764020113.9497025,630.0,up_down
1764020152.4287438,460.0,up_down
1764099514.8398426,35.0,up_down
1764099495.8150358,1021.0,up_down
1764020144.7589924,593.0,up_down
1764019529.7774403,93.0,round
1764019487.1849234,372.0,round
1764099518.7239983,394.0,up_down
1764099392.520827,372.0,shoot
1764020135.411193,621.0,up_down
1764020152.7081826,435.0,up_down
1764099409.4135962,160.0,shoot
1764099396.2792077,659.0,shoot
1764099368.3000803,380.0,shoot
1764099404.7293708,209.0,shoot
1764099375.4877148,77.0,shoot
1764020105.9533725,510.0,up_down
1764099385.24572,649.0,shoot
1764020105.6057878,478.0,up_down
1764099398.1359272,570.0,shoot
1764020131.0979092,418.0,up_down
1764099138.7757225,564.0,round
1764020114.7443173,480.0,up_down
1764099394.007669,601.0,shoot
1764099501.4251738,23.0,up_down
1764099472.649683,322.0,up_down
1764020222.8208785,250.0,shoot
1764099404.1205437,724.0,shoot
1764099382.8700082,746.0,shoot
1764020207.002017,252.0,shoot
1764099515.4160948,466.0,up_down
1764020115.97612,555.0,up_down
1764099403.2396102,662.0,shoot
1764019522.436154,307.0,round
1764099361.8737736,656.0,shoot
1764020141.867866,664.0,up_down
1764099501.470904,0.0,up_down
1764020121.208735,612.0,up_down
1764099110.4119835,791.0,round
1764099139.9451492,369.0,round
1764099480.524186,0.0,up_down
1764099517.1706944,673.0,up_down
1764020230.5468757,463.0,shoot
1764099517.3635056,477.0,up_down
1764099468.4162445,1023.0,up_down
1764019525.167554,6.0,round
1764020195.150488,472.0,shoot
1764019500.6899977,380.0,round
1764099114.6329782,422.0,round
1764099504.278406,0.0,up_down
1764020241.1348045,572.0,shoot
1764099490.143543,1023.0,up_down
1764099117.4966729,537.0,round
1764020239.4165063,0.0,shoot
1764020242.666484,619.0,shoot
1764020215.682234,0.0,shoot
1764099492.6323905,565.0,up_down
1764099489.537375,63.0,up_down
1764020247.1363263,668.0,shoot
1764099374.18389,607.0,shoot
1764020150.0218618,415.0,up_down
1764019538.4953296,73.0,round
1764099418.463798,583.0,shoot
1764019492.3567624,148.0,round
1764019521.297201,251.0,round
1764020248.195371,637.0,shoot
1764019488.7422428,1023.0,round
1764020246.125057,410.0,shoot
1764020205.6466448,697.0,shoot
1764099115.074386,386.0,round
1764019537.8720706,830.0,round
1764019525.3285875,1023.0,round
1764019517.2235672,722.0,round
1764099362.6500318,632.0,shoot
1764019531.492214,670.0,round
1764099470.6071188,0.0,up_down
1764020144.0872536,761.0,up_down
1764019501.58918,537.0,round
1764099395.1391497,583.0,shoot
1764019495.5517046,415.0,round
1764020211.1151986,821.0,shoot
1764099383.7091002,542.0,shoot
1764020145.544932,593.0,up_down
1764099135.2917922,573.0,round
1764019538.3324516,510.0,round
1764019480.8752923,707.0,round
1764099139.175954,648.0,round
1764099504.9545166,1017.0,up_down
1764099392.7954404,760.0,shoot
1764019477.876198,453.0,round
1764019502.7571948,150.0,round
1764099515.6321807,101.0,up_down
1764019558.0803113,746.0,round
1764099393.2952363,317.0,shoot
1764020120.4151754,677.0,up_down
1764099145.2763674,279.0,round
1764099361.225279,219.0,shoot
1764019509.8317628,1023.0,round
1764099363.1344712,416.0,shoot
1764099135.5123246,697.0,round
1764019531.459845,454.0,round
1764099371.092796,405.0,shoot
1764099469.979048,778.0,up_down
1764099404.3291688,654.0,shoot
1764019488.5663393,613.0,round
1764099403.8576553,660.0,shoot
1764099518.536409,599.0,up_down
1764020107.00768,577.0,up_down
1764099102.4768162,443.0,round
1764020150.322292,665.0,up_down
1764019489.4119987,295.0,round
1764020201.1970253,294.0,shoot
1764099135.3987377,453.0,round
1764019529.4919448,75.0,round
1764019545.589729,417.0,round
1764099126.15162,644.0,round
1764099412.0208,478.0,shoot
1764019524.5598996,261.0,round
1764019536.30888,150.0,round
1764099470.71338,158.0,up_down
1764099356.9084408,633.0,shoot
1764099356.3683748,613.0,shoot
1764020198.6920192,746.0,shoot
1764019491.9413033,395.0,round
1764020213.031788,844.0,shoot
1764099378.8372126,762.0,shoot
1764099129.2602832,523.0,round
1764020233.7981794,739.0,shoot
1764019510.9745486,583.0,round
1764020151.9830034,424.0,up_down
1764020112.8553765,510.0,up_down
1764020155.983148,456.0,up_down
1764020204.9314303,0.0,shoot
1764099116.1223707,586.0,round
1764099397.494391,0.0,shoot
1764099111.9873922,390.0,round
1764099476.6268227,650.0,up_down
1764099405.1386025,822.0,shoot
1764019521.8793468,0.0,round
1764019483.180704,359.0,round
1764099133.8790257,579.0,round
1764099467.312948,1023.0,up_down
1764020234.3810506,625.0,shoot
1764099502.652459,616.0,up_down
1764099513.9905207,0.0,up_down
1764099500.421358,1023.0,up_down
1764099146.0924077,208.0,round
1764099143.0960696,442.0,round
1764099403.8509054,613.0,shoot
1764099517.6335535,645.0,up_down
1764020245.99642,506.0,shoot
1764099490.6548166,142.0,up_down
1764019519.0065107,449.0,round
1764020114.6162152,446.0,up_down
1764020150.0357802,462.0,up_down
1764019499.6567929,260.0,round
1764020095.7930944,641.0,up_down
1764099118.8680284,446.0,round
1764099135.9527438,569.0,round
1764099142.5795674,718.0,round
1764019486.4153728,357.0,round
1764099388.573964,775.0,shoot
1764019508.8649874,374.0,round
1764020150.475469,551.0,up_down
1764099396.415415,412.0,shoot
1764019520.7313864,125.0,round
1764020154.17127,533.0,up_down
1764099141.1168077,678.0,round
1764020216.3524938,730.0,shoot
1764020111.7674344,550.0,up_down
1764019501.1903062,1015.0,round
1764020102.7420275,393.0,up_down
1764020143.1909642,473.0,up_down
1764099471.0620985,1007.0,up_down
1764019506.3213966,7.0,round
1764019551.4893634,174.0,round
1764019471.5864756,466.0,round
1764099489.07688,764.0,up_down
1764099415.9427366,348.0,shoot
1764099133.577731,378.0,round
1764020235.8639948,680.0,shoot
1764099121.896205,301.0,round
1764020204.3310492,54.0,shoot
1764099480.2892454,1023.0,up_down
1764099503.0282793,989.0,up_down
1764099359.087339,330.0,shoot
1764099500.8055134,241.0,up_down
1764099138.286585,578.0,round
1764099133.4841008,516.0,round
1764020241.459885,496.0,shoot
1764020147.1577115,713.0,up_down
1764099511.1009698,396.0,up_down
1764099512.6205082,1023.0,up_down
1764099362.1081057,265.0,shoot
1764099509.0624723,757.0,up_down
1764099462.0071993,558.0,up_down
1764099377.1053736,665.0,shoot
1764099496.7006023,640.0,up_down
1764020224.7605054,690.0,shoot
1764020127.8763125,620.0,up_down
1764099356.4652672,529.0,shoot
1764099133.7440968,801.0,round
1764099415.6223452,443.0,shoot
1764099136.8855274,588.0,round
1764019547.6252706,662.0,round
1764020225.3780012,582.0,shoot
1764099367.858778,644.0,shoot
1764019498.093176,314.0,round
1764019516.601148,784.0,round
1764020199.480533,74.0,shoot
1764099124.0953689,546.0,round
1764019544.3582983,605.0,round
1764099376.5804317,425.0,shoot
1764099357.719818,619.0,shoot
1764099517.9237485,426.0,up_down
1764099371.6491687,772.0,shoot
1764020234.8818076,255.0,shoot
1764099149.75752,838.0,round
1764020245.0984862,400.0,shoot
1764020237.0321825,19.0,shoot
1764099151.4267583,545.0,round
1764020131.4009452,654.0,up_down
1764019503.7922792,1023.0,round
1764019502.5409324,766.0,round
1764099390.3882442,555.0,shoot
1764099372.7347028,752.0,shoot
1764099483.101155,351.0,up_down
1764020233.3159294,328.0,shoot
1764020139.325685,622.0,up_down
1764020132.245325,615.0,up_down
1764019481.8236463,1023.0,round
1764019552.5773249,1001.0,round
1764099107.8491428,534.0,round
1764099504.4374137,0.0,up_down
1764099394.642937,649.0,shoot
1764020114.9259782,491.0,up_down
1764099515.5092316,409.0,up_down
1764099418.9429898,627.0,shoot
1764019480.3773043,712.0,round
1764019519.053026,323.0,round
1764099509.117149,1023.0,up_down
1764099474.3892858,0.0,up_down
1764099385.679533,212.0,shoot
1764099361.334803,507.0,shoot
1764099138.6927123,646.0,round
1764019475.1073265,30.0,round
1764099467.3152287,1023.0,up_down
1764019502.830651,517.0,round
1764020241.343171,551.0,shoot
1764099506.2384195,128.0,up_down
1764099498.7330322,170.0,up_down
1764099389.2755077,757.0,shoot
1764020223.1754,599.0,shoot
1764099394.699899,730.0,shoot
1764019545.8449004,1023.0,round
1764020133.9385507,798.0,up_down
1764019492.8903377,1023.0,round
1764019493.1552715,582.0,round
1764099488.4064128,1012.0,up_down
1764019498.284457,449.0,round
1764020227.64881,316.0,shoot
1764099518.623467,395.0,up_down
1764019502.0606058,419.0,round
1764020152.999729,598.0,up_down
1764099464.8157997,0.0,up_down
1764019552.223567,993.0,round
1764020149.1923394,452.0,up_down
1764020201.3335323,425.0,shoot
1764099402.1573813,702.0,shoot
1764099125.97563,692.0,round
1764020125.7516685,507.0,up_down
1764019472.9081247,653.0,round
1764099397.3897102,330.0,shoot
1764020135.279677,455.0,up_down
1764099472.068282,1023.0,up_down
1764020103.3850665,474.0,up_down
1764019545.2213197,109.0,round
1764099410.2493296,705.0,shoot
1764020247.1776469,678.0,shoot
1764019520.3889067,1023.0,round
1764020130.913379,510.0,up_down
1764019534.8961658,0.0,round
1764099408.8780916,690.0,shoot
1764099407.916895,727.0,shoot
1764020128.2851195,632.0,up_down
1764020156.1320243,507.0,up_down
1764099412.144785,746.0,shoot
1764099495.356056,104.0,up_down
1764099513.3429334,1023.0,up_down
1764020214.9697926,248.0,shoot
1764099467.3561926,1023.0,up_down
1764019556.9125783,334.0,round
1764099139.6893628,369.0,round
1764099466.1971917,882.0,up_down
1764019497.440437,1023.0,round
1764019536.7088852,1023.0,round
1764099406.0304725,569.0,shoot
1764099518.3952394,612.0,up_down
1764099359.897879,546.0,shoot
1764099370.877237,551.0,shoot
1764019546.2237575,282.0,round
1764099466.520639,765.0,up_down
1764099471.6803358,0.0,up_down
1764099381.4528654,209.0,shoot
1764099384.9080155,700.0,shoot
1764019501.3838327,396.0,round
1764099400.628394,409.0,shoot
1764099109.037902,650.0,round
1764020116.4926825,490.0,up_down
1764020134.6875138,811.0,up_down
1764099377.0760217,721.0,shoot
1764099507.03028,38.0,up_down
1764019525.3192563,1023.0,round
1764020095.521153,702.0,up_down
1764020136.5082674,563.0,up_down
1764099379.519117,334.0,shoot
1764099519.6354897,632.0,up_down
1764099492.4003477,130.0,up_down
1764020241.69725,500.0,shoot
1764099103.2414534,345.0,round
1764099139.9911346,514.0,round
1764099132.4845586,571.0,round
1764019526.59259,268.0,round
1764020238.3610327,678.0,shoot
1764099399.6549194,299.0,shoot
1764099481.321046,305.0,up_down
1764099366.4939373,595.0,shoot
1764020228.6949818,750.0,shoot
1764099377.2100732,526.0,shoot
1764019529.5104756,1.0,round
1764099141.3041804,409.0,round
1764099386.8899674,786.0,shoot
1764020217.1487024,756.0,shoot
1764019539.8378625,830.0,round
1764099134.5755978,399.0,round
1764099360.747439,620.0,shoot
1764019548.2947297,588.0,round
1764020220.4364083,799.0,shoot
1764019553.8643544,0.0,round
1764019478.1515472,319.0,round
1764099381.4391725,214.0,shoot
1764099366.5622485,769.0,shoot
1764099368.7824275,622.0,shoot
1764020208.296384,84.0,shoot
1764019535.0148883,57.0,round
1764099147.751777,607.0,round
1764020103.5584245,522.0,up_down
1764099139.7073803,323.0,round
1764099482.9851682,1023.0,up_down
1764019503.3071632,479.0,round
1764099362.1355042,417.0,shoot
1764020154.424002,450.0,up_down
1764019521.6848874,1023.0,round
1764019506.5601122,1023.0,round
1764019478.5079846,1023.0,round
1764020156.2155943,474.0,up_down
1764099500.9470382,668.0,up_down
1764099391.068899,573.0,shoot
1764099513.928974,0.0,up_down
1764099484.284075,33.0,up_down
1764099468.0974045,188.0,up_down
1764020209.87226,51.0,shoot
1764099408.718575,594.0,shoot
1764020225.6108413,699.0,shoot
1764099133.327431,577.0,round
1764019493.0335872,907.0,round
1764099408.0985432,784.0,shoot
1764019549.3230162,85.0,round
1764099380.4245908,285.0,shoot
1764020197.283938,155.0,shoot
1764099503.7102494,645.0,up_down
1764099474.123147,657.0,up_down
1764019487.056697,633.0,round
1764020150.7015417,396.0,up_down
1764099509.6583898,148.0,up_down
1764099384.1109796,730.0,shoot
1764020215.2264,558.0,shoot
1764019482.710919,485.0,round
1764019495.37284,619.0,round
1764020135.7901728,461.0,up_down
1764020199.7797194,0.0,shoot
1764099125.8511102,517.0,round
1764019551.8074,291.0,round
1764099473.2535455,80.0,up_down
1764099124.9580588,462.0,round
1764019497.8570628,619.0,round
1764099414.352852,758.0,shoot
1764099497.0442865,0.0,up_down
1764099140.9341755,682.0,round
1764019551.75087,412.0,round
1764099146.6026037,434.0,round
1764099387.028442,778.0,shoot
1764099150.0980124,682.0,round
1764020151.2630897,751.0,up_down
1764099129.069035,612.0,round
1764099465.9363663,0.0,up_down
1764020240.103556,239.0,shoot
1764020121.8936694,544.0,up_down
1764099359.5276496,687.0,shoot
1764099495.02073,781.0,up_down
1764019518.6713903,196.0,round
1764019514.437556,184.0,round
1764020245.164009,558.0,shoot
1764020243.552641,644.0,shoot
1764020132.6458964,537.0,up_down
1764020246.3780918,523.0,shoot
1764020155.8504653,454.0,up_down
1764099142.1375742,465.0,round
1764020098.5861828,502.0,up_down
1764099115.4334154,0.0,round
1764099509.4170742,621.0,up_down
1764020209.4236257,647.0,shoot
1764099141.7074647,512.0,round
1764019509.0878758,300.0,round
1764099493.8794076,693.0,up_down
1764019519.5677454,0.0,round
1764099363.4679892,414.0,shoot
1764099499.3830874,1023.0,up_down
1764019537.892218,927.0,round
1764099365.5575967,722.0,shoot
1764020154.0582702,604.0,up_down
1764099474.9676352,527.0,up_down
1764020224.9526143,762.0,shoot
1764099364.8633406,646.0,shoot
1764020098.5313392,531.0,up_down
1764099505.868614,1023.0,up_down
1764099107.218976,330.0,round
1764020204.4095995,148.0,shoot
1764099495.1770456,47.0,up_down
1764099394.9846635,749.0,shoot
1764019497.8905983,419.0,round
1764020243.403016,679.0,shoot
1764099151.547279,540.0,round
1764020124.313575,360.0,up_down
1764019479.8902297,0.0,round
1764020219.9196875,169.0,shoot
1764020095.5845292,570.0,up_down
1764099462.087421,557.0,up_down
1764020135.2317622,514.0,up_down
1764099375.4060106,74.0,shoot
1764020095.4831986,679.0,up_down
1764020113.7273147,538.0,up_down
1764099519.4000173,534.0,up_down
